REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 D:\Dual_Region\MOS_PESQ\swav\116.wav	 D:\Dual_Region\MOS_PESQ\ywav\116.wav	 SQValue=3.696	 3.696	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\117.wav	 D:\Dual_Region\MOS_PESQ\ywav\117.wav	 SQValue=3.796	 3.796	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\118.wav	 D:\Dual_Region\MOS_PESQ\ywav\118.wav	 SQValue=3.498	 3.498	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\119.wav	 D:\Dual_Region\MOS_PESQ\ywav\119.wav	 SQValue=3.071	 3.071	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\120.wav	 D:\Dual_Region\MOS_PESQ\ywav\120.wav	 SQValue=2.980	 2.980	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\121.wav	 D:\Dual_Region\MOS_PESQ\ywav\121.wav	 SQValue=4.291	 4.291	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\122.wav	 D:\Dual_Region\MOS_PESQ\ywav\122.wav	 SQValue=3.358	 3.358	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\123.wav	 D:\Dual_Region\MOS_PESQ\ywav\123.wav	 SQValue=3.883	 3.883	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\124.wav	 D:\Dual_Region\MOS_PESQ\ywav\124.wav	 SQValue=3.188	 3.188	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\125.wav	 D:\Dual_Region\MOS_PESQ\ywav\125.wav	 SQValue=3.621	 3.621	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\126.wav	 D:\Dual_Region\MOS_PESQ\ywav\126.wav	 SQValue=3.405	 3.405	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\127.wav	 D:\Dual_Region\MOS_PESQ\ywav\127.wav	 SQValue=2.595	 2.595	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\128.wav	 D:\Dual_Region\MOS_PESQ\ywav\128.wav	 SQValue=1.917	 1.917	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\129.wav	 D:\Dual_Region\MOS_PESQ\ywav\129.wav	 SQValue=3.972	 3.972	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\130.wav	 D:\Dual_Region\MOS_PESQ\ywav\130.wav	 SQValue=3.424	 3.424	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\131.wav	 D:\Dual_Region\MOS_PESQ\ywav\131.wav	 SQValue=3.115	 3.115	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\132.wav	 D:\Dual_Region\MOS_PESQ\ywav\132.wav	 SQValue=3.071	 3.071	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\133.wav	 D:\Dual_Region\MOS_PESQ\ywav\133.wav	 SQValue=4.234	 4.234	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\134.wav	 D:\Dual_Region\MOS_PESQ\ywav\134.wav	 SQValue=4.100	 4.100	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\135.wav	 D:\Dual_Region\MOS_PESQ\ywav\135.wav	 SQValue=3.670	 3.670	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\136.wav	 D:\Dual_Region\MOS_PESQ\ywav\136.wav	 SQValue=3.415	 3.415	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\137.wav	 D:\Dual_Region\MOS_PESQ\ywav\137.wav	 SQValue=3.939	 3.939	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\138.wav	 D:\Dual_Region\MOS_PESQ\ywav\138.wav	 SQValue=3.960	 3.960	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\139.wav	 D:\Dual_Region\MOS_PESQ\ywav\139.wav	 SQValue=3.274	 3.274	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\140.wav	 D:\Dual_Region\MOS_PESQ\ywav\140.wav	 SQValue=3.274	 3.274	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\141.wav	 D:\Dual_Region\MOS_PESQ\ywav\141.wav	 SQValue=4.316	 4.316	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\142.wav	 D:\Dual_Region\MOS_PESQ\ywav\142.wav	 SQValue=4.134	 4.134	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\143.wav	 D:\Dual_Region\MOS_PESQ\ywav\143.wav	 SQValue=4.083	 4.083	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\144.wav	 D:\Dual_Region\MOS_PESQ\ywav\144.wav	 SQValue=3.318	 3.318	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\145.wav	 D:\Dual_Region\MOS_PESQ\ywav\145.wav	 SQValue=3.763	 3.763	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\146.wav	 D:\Dual_Region\MOS_PESQ\ywav\146.wav	 SQValue=3.243	 3.243	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\147.wav	 D:\Dual_Region\MOS_PESQ\ywav\147.wav	 SQValue=2.823	 2.823	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\148.wav	 D:\Dual_Region\MOS_PESQ\ywav\148.wav	 SQValue=2.328	 2.328	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\149.wav	 D:\Dual_Region\MOS_PESQ\ywav\149.wav	 SQValue=3.903	 3.903	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\150.wav	 D:\Dual_Region\MOS_PESQ\ywav\150.wav	 SQValue=3.551	 3.551	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\151.wav	 D:\Dual_Region\MOS_PESQ\ywav\151.wav	 SQValue=3.371	 3.371	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\152.wav	 D:\Dual_Region\MOS_PESQ\ywav\152.wav	 SQValue=2.736	 2.736	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\153.wav	 D:\Dual_Region\MOS_PESQ\ywav\153.wav	 SQValue=4.103	 4.103	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\154.wav	 D:\Dual_Region\MOS_PESQ\ywav\154.wav	 SQValue=4.151	 4.151	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\155.wav	 D:\Dual_Region\MOS_PESQ\ywav\155.wav	 SQValue=3.846	 3.846	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\156.wav	 D:\Dual_Region\MOS_PESQ\ywav\156.wav	 SQValue=3.189	 3.189	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\157.wav	 D:\Dual_Region\MOS_PESQ\ywav\157.wav	 SQValue=3.763	 3.763	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\158.wav	 D:\Dual_Region\MOS_PESQ\ywav\158.wav	 SQValue=3.839	 3.839	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\159.wav	 D:\Dual_Region\MOS_PESQ\ywav\159.wav	 SQValue=3.372	 3.372	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\160.wav	 D:\Dual_Region\MOS_PESQ\ywav\160.wav	 SQValue=2.847	 2.847	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\161.wav	 D:\Dual_Region\MOS_PESQ\ywav\161.wav	 SQValue=3.928	 3.928	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\162.wav	 D:\Dual_Region\MOS_PESQ\ywav\162.wav	 SQValue=4.287	 4.287	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\163.wav	 D:\Dual_Region\MOS_PESQ\ywav\163.wav	 SQValue=3.523	 3.523	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\164.wav	 D:\Dual_Region\MOS_PESQ\ywav\164.wav	 SQValue=3.239	 3.239	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\165.wav	 D:\Dual_Region\MOS_PESQ\ywav\165.wav	 SQValue=3.659	 3.659	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\166.wav	 D:\Dual_Region\MOS_PESQ\ywav\166.wav	 SQValue=3.284	 3.284	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\167.wav	 D:\Dual_Region\MOS_PESQ\ywav\167.wav	 SQValue=2.415	 2.415	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\168.wav	 D:\Dual_Region\MOS_PESQ\ywav\168.wav	 SQValue=2.918	 2.918	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\169.wav	 D:\Dual_Region\MOS_PESQ\ywav\169.wav	 SQValue=3.782	 3.782	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\170.wav	 D:\Dual_Region\MOS_PESQ\ywav\170.wav	 SQValue=3.699	 3.699	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\171.wav	 D:\Dual_Region\MOS_PESQ\ywav\171.wav	 SQValue=3.459	 3.459	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\172.wav	 D:\Dual_Region\MOS_PESQ\ywav\172.wav	 SQValue=3.054	 3.054	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\173.wav	 D:\Dual_Region\MOS_PESQ\ywav\173.wav	 SQValue=4.230	 4.230	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\174.wav	 D:\Dual_Region\MOS_PESQ\ywav\174.wav	 SQValue=3.631	 3.631	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\175.wav	 D:\Dual_Region\MOS_PESQ\ywav\175.wav	 SQValue=3.579	 3.579	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\176.wav	 D:\Dual_Region\MOS_PESQ\ywav\176.wav	 SQValue=3.088	 3.088	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\177.wav	 D:\Dual_Region\MOS_PESQ\ywav\177.wav	 SQValue=3.497	 3.497	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\178.wav	 D:\Dual_Region\MOS_PESQ\ywav\178.wav	 SQValue=3.734	 3.734	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\179.wav	 D:\Dual_Region\MOS_PESQ\ywav\179.wav	 SQValue=3.306	 3.306	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\180.wav	 D:\Dual_Region\MOS_PESQ\ywav\180.wav	 SQValue=3.164	 3.164	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\181.wav	 D:\Dual_Region\MOS_PESQ\ywav\181.wav	 SQValue=3.878	 3.878	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\182.wav	 D:\Dual_Region\MOS_PESQ\ywav\182.wav	 SQValue=3.832	 3.832	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\183.wav	 D:\Dual_Region\MOS_PESQ\ywav\183.wav	 SQValue=3.596	 3.596	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\184.wav	 D:\Dual_Region\MOS_PESQ\ywav\184.wav	 SQValue=3.860	 3.860	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\185.wav	 D:\Dual_Region\MOS_PESQ\ywav\185.wav	 SQValue=3.620	 3.620	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\186.wav	 D:\Dual_Region\MOS_PESQ\ywav\186.wav	 SQValue=3.642	 3.642	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\187.wav	 D:\Dual_Region\MOS_PESQ\ywav\187.wav	 SQValue=2.895	 2.895	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\188.wav	 D:\Dual_Region\MOS_PESQ\ywav\188.wav	 SQValue=2.794	 2.794	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\189.wav	 D:\Dual_Region\MOS_PESQ\ywav\189.wav	 SQValue=3.694	 3.694	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\190.wav	 D:\Dual_Region\MOS_PESQ\ywav\190.wav	 SQValue=3.687	 3.687	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\191.wav	 D:\Dual_Region\MOS_PESQ\ywav\191.wav	 SQValue=3.036	 3.036	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\192.wav	 D:\Dual_Region\MOS_PESQ\ywav\192.wav	 SQValue=2.743	 2.743	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\193.wav	 D:\Dual_Region\MOS_PESQ\ywav\193.wav	 SQValue=4.318	 4.318	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\194.wav	 D:\Dual_Region\MOS_PESQ\ywav\194.wav	 SQValue=4.354	 4.354	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\195.wav	 D:\Dual_Region\MOS_PESQ\ywav\195.wav	 SQValue=3.873	 3.873	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\196.wav	 D:\Dual_Region\MOS_PESQ\ywav\196.wav	 SQValue=3.113	 3.113	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\197.wav	 D:\Dual_Region\MOS_PESQ\ywav\197.wav	 SQValue=3.481	 3.481	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\198.wav	 D:\Dual_Region\MOS_PESQ\ywav\198.wav	 SQValue=3.936	 3.936	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\199.wav	 D:\Dual_Region\MOS_PESQ\ywav\199.wav	 SQValue=3.302	 3.302	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\200.wav	 D:\Dual_Region\MOS_PESQ\ywav\200.wav	 SQValue=3.541	 3.541	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\201.wav	 D:\Dual_Region\MOS_PESQ\ywav\201.wav	 SQValue=4.165	 4.165	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\202.wav	 D:\Dual_Region\MOS_PESQ\ywav\202.wav	 SQValue=3.963	 3.963	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\203.wav	 D:\Dual_Region\MOS_PESQ\ywav\203.wav	 SQValue=3.712	 3.712	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\204.wav	 D:\Dual_Region\MOS_PESQ\ywav\204.wav	 SQValue=3.625	 3.625	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\205.wav	 D:\Dual_Region\MOS_PESQ\ywav\205.wav	 SQValue=3.861	 3.861	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\206.wav	 D:\Dual_Region\MOS_PESQ\ywav\206.wav	 SQValue=3.768	 3.768	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\207.wav	 D:\Dual_Region\MOS_PESQ\ywav\207.wav	 SQValue=3.228	 3.228	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\208.wav	 D:\Dual_Region\MOS_PESQ\ywav\208.wav	 SQValue=2.887	 2.887	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\209.wav	 D:\Dual_Region\MOS_PESQ\ywav\209.wav	 SQValue=3.614	 3.614	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\210.wav	 D:\Dual_Region\MOS_PESQ\ywav\210.wav	 SQValue=3.871	 3.871	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\211.wav	 D:\Dual_Region\MOS_PESQ\ywav\211.wav	 SQValue=2.954	 2.954	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\212.wav	 D:\Dual_Region\MOS_PESQ\ywav\212.wav	 SQValue=2.871	 2.871	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\213.wav	 D:\Dual_Region\MOS_PESQ\ywav\213.wav	 SQValue=4.243	 4.243	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\214.wav	 D:\Dual_Region\MOS_PESQ\ywav\214.wav	 SQValue=4.041	 4.041	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\215.wav	 D:\Dual_Region\MOS_PESQ\ywav\215.wav	 SQValue=3.689	 3.689	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\216.wav	 D:\Dual_Region\MOS_PESQ\ywav\216.wav	 SQValue=3.467	 3.467	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\217.wav	 D:\Dual_Region\MOS_PESQ\ywav\217.wav	 SQValue=3.776	 3.776	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\218.wav	 D:\Dual_Region\MOS_PESQ\ywav\218.wav	 SQValue=3.668	 3.668	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\219.wav	 D:\Dual_Region\MOS_PESQ\ywav\219.wav	 SQValue=3.166	 3.166	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\220.wav	 D:\Dual_Region\MOS_PESQ\ywav\220.wav	 SQValue=3.446	 3.446	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\221.wav	 D:\Dual_Region\MOS_PESQ\ywav\221.wav	 SQValue=3.955	 3.955	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\222.wav	 D:\Dual_Region\MOS_PESQ\ywav\222.wav	 SQValue=4.107	 4.107	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\223.wav	 D:\Dual_Region\MOS_PESQ\ywav\223.wav	 SQValue=4.088	 4.088	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\224.wav	 D:\Dual_Region\MOS_PESQ\ywav\224.wav	 SQValue=4.109	 4.109	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\225.wav	 D:\Dual_Region\MOS_PESQ\ywav\225.wav	 SQValue=3.717	 3.717	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\226.wav	 D:\Dual_Region\MOS_PESQ\ywav\226.wav	 SQValue=3.758	 3.758	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\227.wav	 D:\Dual_Region\MOS_PESQ\ywav\227.wav	 SQValue=2.760	 2.760	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\228.wav	 D:\Dual_Region\MOS_PESQ\ywav\228.wav	 SQValue=2.296	 2.296	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\229.wav	 D:\Dual_Region\MOS_PESQ\ywav\229.wav	 SQValue=4.108	 4.108	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\230.wav	 D:\Dual_Region\MOS_PESQ\ywav\230.wav	 SQValue=3.582	 3.582	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\231.wav	 D:\Dual_Region\MOS_PESQ\ywav\231.wav	 SQValue=3.451	 3.451	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\232.wav	 D:\Dual_Region\MOS_PESQ\ywav\232.wav	 SQValue=2.879	 2.879	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\233.wav	 D:\Dual_Region\MOS_PESQ\ywav\233.wav	 SQValue=4.108	 4.108	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\234.wav	 D:\Dual_Region\MOS_PESQ\ywav\234.wav	 SQValue=3.891	 3.891	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\235.wav	 D:\Dual_Region\MOS_PESQ\ywav\235.wav	 SQValue=3.578	 3.578	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\236.wav	 D:\Dual_Region\MOS_PESQ\ywav\236.wav	 SQValue=3.474	 3.474	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\237.wav	 D:\Dual_Region\MOS_PESQ\ywav\237.wav	 SQValue=3.758	 3.758	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\238.wav	 D:\Dual_Region\MOS_PESQ\ywav\238.wav	 SQValue=3.760	 3.760	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\239.wav	 D:\Dual_Region\MOS_PESQ\ywav\239.wav	 SQValue=3.603	 3.603	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\240.wav	 D:\Dual_Region\MOS_PESQ\ywav\240.wav	 SQValue=3.413	 3.413	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\241.wav	 D:\Dual_Region\MOS_PESQ\ywav\241.wav	 SQValue=4.034	 4.034	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\242.wav	 D:\Dual_Region\MOS_PESQ\ywav\242.wav	 SQValue=3.787	 3.787	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\243.wav	 D:\Dual_Region\MOS_PESQ\ywav\243.wav	 SQValue=3.560	 3.560	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\244.wav	 D:\Dual_Region\MOS_PESQ\ywav\244.wav	 SQValue=3.415	 3.415	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\245.wav	 D:\Dual_Region\MOS_PESQ\ywav\245.wav	 SQValue=3.926	 3.926	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\246.wav	 D:\Dual_Region\MOS_PESQ\ywav\246.wav	 SQValue=3.306	 3.306	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\247.wav	 D:\Dual_Region\MOS_PESQ\ywav\247.wav	 SQValue=2.970	 2.970	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\248.wav	 D:\Dual_Region\MOS_PESQ\ywav\248.wav	 SQValue=2.741	 2.741	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\249.wav	 D:\Dual_Region\MOS_PESQ\ywav\249.wav	 SQValue=3.958	 3.958	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\250.wav	 D:\Dual_Region\MOS_PESQ\ywav\250.wav	 SQValue=3.695	 3.695	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\251.wav	 D:\Dual_Region\MOS_PESQ\ywav\251.wav	 SQValue=3.530	 3.530	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\252.wav	 D:\Dual_Region\MOS_PESQ\ywav\252.wav	 SQValue=3.001	 3.001	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\253.wav	 D:\Dual_Region\MOS_PESQ\ywav\253.wav	 SQValue=4.228	 4.228	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\254.wav	 D:\Dual_Region\MOS_PESQ\ywav\254.wav	 SQValue=3.669	 3.669	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\255.wav	 D:\Dual_Region\MOS_PESQ\ywav\255.wav	 SQValue=3.929	 3.929	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\256.wav	 D:\Dual_Region\MOS_PESQ\ywav\256.wav	 SQValue=3.686	 3.686	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\257.wav	 D:\Dual_Region\MOS_PESQ\ywav\257.wav	 SQValue=4.003	 4.003	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\258.wav	 D:\Dual_Region\MOS_PESQ\ywav\258.wav	 SQValue=3.480	 3.480	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\259.wav	 D:\Dual_Region\MOS_PESQ\ywav\259.wav	 SQValue=3.427	 3.427	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\260.wav	 D:\Dual_Region\MOS_PESQ\ywav\260.wav	 SQValue=2.965	 2.965	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\261.wav	 D:\Dual_Region\MOS_PESQ\ywav\261.wav	 SQValue=4.128	 4.128	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\262.wav	 D:\Dual_Region\MOS_PESQ\ywav\262.wav	 SQValue=3.777	 3.777	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\263.wav	 D:\Dual_Region\MOS_PESQ\ywav\263.wav	 SQValue=4.101	 4.101	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\264.wav	 D:\Dual_Region\MOS_PESQ\ywav\264.wav	 SQValue=2.774	 2.774	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\265.wav	 D:\Dual_Region\MOS_PESQ\ywav\265.wav	 SQValue=3.464	 3.464	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\266.wav	 D:\Dual_Region\MOS_PESQ\ywav\266.wav	 SQValue=3.342	 3.342	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\267.wav	 D:\Dual_Region\MOS_PESQ\ywav\267.wav	 SQValue=3.590	 3.590	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\268.wav	 D:\Dual_Region\MOS_PESQ\ywav\268.wav	 SQValue=2.493	 2.493	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\269.wav	 D:\Dual_Region\MOS_PESQ\ywav\269.wav	 SQValue=3.796	 3.796	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\270.wav	 D:\Dual_Region\MOS_PESQ\ywav\270.wav	 SQValue=3.497	 3.497	 0.000	 0	 16000	0.0000
 D:\Dual_Region\MOS_PESQ\swav\271.wav	 D:\Dual_Region\MOS_PESQ\ywav\271.wav	 SQValue=3.307	 3.307	 0.000	 0	 16000	0.0000
